Review_id,Google_review_id,Restaurant_id,Reviewer_name,Reviewer_info,Rating,Review_time,Review_text,Service_rating,Food_rating,Atmosphere_rating,Service_type,Meal_type,Language,Created_at,Crawl_date
9143,Ci9DQUlRQUNvZENodHljRjlvT201Q1RFWjJWVVY2ZWtWRVQwVnJaSE5MY2xOT1lrRRAB,76,Abdurrahman Aydın,6 reviews · 1 photo,5.0,2 months ago,I had lahmacun and pide. It was truly delicious. Anyone who misses their homeland like me and misses Turkish food should go eat some and drink some Turkish tea. I highly recommend it.,5,5,5,,Dinner,Turkish,2025-08-05,2025-10-05
9144,Ci9DQUlRQUNvZENodHljRjlvT2tZMmRUVnpVbXhrU1dGWVNXeG5lVUpKUVZCNVJHYxAB,76,Myahri Gylyjova,Local Guide · 39 reviews · 22 photos,1.0,Edited 2 months ago,"Bu ne ya?! What the hell? What the hell? What the hell?! Don't you want to eat me?! Don't you want to eat me?!

But what the hell?!

What a nightmare! They sent me spoiled, stinky meat!? I ordered chicken shawarma, they sent me meaty and shriveled meat, and they also asked me to add 40,000 dong for the extra chicken! What a horror!",1,1,1,,Dinner,Russian,2025-08-05,2025-10-05
9145,Ci9DQUlRQUNvZENodHljRjlvT2paaGNrOVFiemQ2YjNvNGJEbGplVjlUUlRKcU0yYxAB,76,Thanh Nguyen,2 reviews,5.0,Edited 2 months ago,"Ok great shop!!!

Hope the shop treats the driver in a cheerful way, this is also for life",5,5,5,,,Vietnamese,2025-08-05,2025-10-05
9146,Ci9DQUlRQUNvZENodHljRjlvT2xOcGNFOUJNRGhDZWpnMU9GRk1UazVvVW14dlRFRRAB,76,Vanviet Le,3 reviews,1.0,2 months ago,"The shop is taking too long
The staff is joking",1,1,1,,Dinner,Vietnamese,2025-08-05,2025-10-05
9147,Ci9DQUlRQUNvZENodHljRjlvT2taRVJYTmljemR1Y1hoU1oxZFVhMEZ2YjNwVGFWRRAB,76,Huck Fan,Local Guide · 31 reviews · 10 photos,1.0,2 months ago,"I very rarely do bad ratings. Even if I have a bad experience.
But this is a rare time. From the minute I walked in it was cold. Even though the owner was eating inside there was no welcome. I found my own seat. It wasn’t u til I finally made eye contact with the waitress was I served.
The entree could not be explained by the wait staff so I decided to just have a main despite being quite hungry.
The chicken dish came out which was mostly bread with tiny portions of chicken. It might have been ok if the bread was fresh. It had the texture of two day old bread. I ate half and decided to give up. I paid the bill. The worst 205,000vnd I have ever spent.
The owner was sitting outside smoking as I left and I asked him about it, I told him I paid, however reluctantly,  as the dish was mostly stale bread - he laughed.
This is a highly NOT recommended review - bad service, bad food and bad vibe.",1,1,1,,,,2025-08-05,2025-10-05
9148,Ci9DQUlRQUNvZENodHljRjlvT2paUVgwSTFaMEZDYkdsSk5URnFXbXhFWWtSQ1RuYxAB,76,Ameera Shayah,Local Guide · 26 reviews · 1 photo,3.0,2 months ago,"The food is sweet and delicious. We ordered Alexander meat, hummus, and chicken joints, but there were small insects in the restaurant, which were very disgusting.",4,3,4,,Dinner,Arabic,2025-08-05,2025-10-05
9149,Ci9DQUlRQUNvZENodHljRjlvT25sa1ZtNWhNV3RxYzFNME9XVlhhRUpEY0hsMVZYYxAB,76,ahmed ashiri,Local Guide · 118 reviews · 236 photos,4.0,2 months ago,"The restaurant is good, the hummus is delicious, the chicken is very excellent. I may not like the taste of the meat, but the chicken and sandwiches are very good as a choice for halal restaurants.",5,4,5,,,Arabic,2025-08-05,2025-10-05
9150,Ci9DQUlRQUNvZENodHljRjlvT21WdFJXOHRObWxMTTFkT1dITkhObUkzZDFGV2NrRRAB,76,Ahmad Ahmad,4 reviews · 1 photo,5.0,3 months ago,The food is delicious and halal. One of the best restaurants in the area.,5,5,5,,,Arabic,2025-07-05,2025-10-05
9151,Ci9DQUlRQUNvZENodHljRjlvT2xCTFVVSnlWbFZrZG1sUlYxOVZORUY0TWpKQ09IYxAB,76,faisal,Local Guide · 31 reviews · 28 photos,5.0,Edited 3 months ago,The food is very good and clean,4,4,4,,,Arabic,2025-07-05,2025-10-05
9152,Ci9DQUlRQUNvZENodHljRjlvT2xwalJsVktNRnBCTkRreFpUSkNVbXMxWVdKT1ZGRRAB,76,Erlan Birimzhanov,1 review · 1 photo,5.0,3 months ago,"I recommend it to everyone from Central Asia. I searched for a long time for a halal cafe, restaurants similar to our dishes. They cook very tasty here, and on fire. The service is also excellent. You can pay by card.",5,5,5,,Dinner,Russian,2025-07-05,2025-10-05
9153,Ci9DQUlRQUNvZENodHljRjlvT21SM1YyazRWbmRVZFRrMVQxQk9NVzlQYkZCdFZGRRAB,76,Hamza,Local Guide · 26 reviews · 1 photo,5.0,3 months ago,We had grilled meats! It was super good!! Best baklava I've ever eaten!!,5,5,5,,,French,2025-07-05,2025-10-05
9154,Ci9DQUlRQUNvZENodHljRjlvT2s5RlltUkllQzB5VkZSRFJuTktRblF6UjBKSFIwRRAB,76,أبو شرف,Local Guide · 139 reviews · 515 photos,4.0,3 months ago,"Our order was bread with meat, hummus, grilled meat, and lamb iskandar.",4,4,4,,,Arabic,2025-07-05,2025-10-05
9155,Ci9DQUlRQUNvZENodHljRjlvT21sZlFWZDFSbTVNUTAxbVJVRlhSMEp0T1Rnd1YyYxAB,76,Leisan,Local Guide · 18 reviews · 68 photos,5.0,3 months ago,"We were very hungry, spontaneously decided to go to Sultan Kebab, ordered 2 portions of Lamb kebab platter (179,000 dong per portion) and a portion of baklava to try (99,000 dong). The portions are large, on a thin lavash they put juicy, soft lamb, long-grain basmati rice, red onion rings, sliced lettuce, sliced tomato and a delicious sour cream-garlic sauce. I haven't eaten such a delicious meal for a long time, it reminded me of an open shawarma. The baklava was also tasty, but not the freshest. Overall, the place is great, we were pleased with the dinner and the service.",5,5,5,,,Russian,2025-07-05,2025-10-05
9156,Ci9DQUlRQUNvZENodHljRjlvT25kUFpGbEJNM2RZVWt4ek9EZFJNQzF6YUUwNE1uYxAB,76,lukman aziz,1 review,5.0,3 months ago,Seriously the best kebab I have ever tried. The beef kebab is so juicy and delectable. The wrap itself is another level.,5,5,5,,,,2025-07-05,2025-10-05
9157,Ci9DQUlRQUNvZENodHljRjlvT2prMlFUTmtjVU5ITlVneVQwUnpiVmh0VEZwUU9WRRAB,76,Натали Левченко,Local Guide · 34 reviews · 51 photos,5.0,3 months ago,"I ate lamb on a plate. Lots of meat, vegetables, tasty sauce. Delicious. Thank you",5,5,4,,,Russian,2025-07-05,2025-10-05
9158,ChZDSUhNMG9nS0VQdUhnTFg4anJuSUV3EAE,76,Sevgi Yıldız,Local Guide · 296 reviews · 349 photos,3.0,3 months ago,"After a long time, we wanted to taste Turkish cuisine but we couldn't find what we were looking for. Lahmacun dough was like sugary, it had nothing to do with lahmacun. For the first time, we saw a different presentation on hummus, lamb meat with caramelized onions was sprinkled on hummus and it was very tasteless. The pita that came with it was stale, it was only slightly heated and placed in front of us. I think the prices are also high for these foods. Since we didn't like the food, we didn't want to try baklava and kunefe and Turkish coffee. It had nothing to do with Turkish flavors, it was really an insult to the beautiful atmosphere of the place and the reputation of Turkish food, unfortunately. The only good thing was ayran, even though it was made with ready-made yogurt, its taste was as it should be.

The staff is very attentive and kind, and I gave them 3 stars because the decoration also tells the story of Türkiye.",5,3,5,,,Turkish,2025-07-05,2025-10-05
9159,ChdDSUhNMG9nS0VNeURrX1QxX3B6SnZRRRAB,76,Ana Maria Maria,Local Guide · 28 reviews · 23 photos,1.0,4 months ago,"🆘 Sultan Istanbul Kebab Da Nang - Very Bad Experience🆘

I tried this restaurant, but it was the worst Turkish food I ever had in my life. I know Turkish food very well, and this was not it.

**The only good thing:**
- The staff were nice and friendly

**The bad things:**
- **Falafel:** Looked like meatballs, not like real falafel. Tasted bad.
- **Lamb platter:** Very little meat, mostly bread. Meat tasted old, like it was heated in a microwave. No flavor.
- **Pita (Turkish bread):** Not fresh. Tasted like reheated dough.  Not a Turkish pita bread from the grill.
- **Sauces:** No taste at all.

I didn’t finish my food, but nobody asked me why ? I think they knew.
This is not real Turkish food. The name says ""Sultan Istanbul,"" but the food is not Turkish. The chef is Vietnamese, not Turkish.  A waste of your money.

In a city like Da Nang with so much good food, this was a big disappointment. I not often write bad reviews, but this place wasted my money.

The photo shows the little bit of tasteless meat on bit of microwave heated “Turkish” bread 😭

**My rating:** 0/5. Do not recommend.",4,1,2,,Dinner,,2025-06-05,2025-10-05
9160,ChdDSUhNMG9nS0VNSzV4SWFId3ZUR2dRRRAB,76,Rohan Kantesaria,7 reviews,5.0,4 months ago,"Khang was funny
-Chandler from MrBeast",5,4,4,,,,2025-06-05,2025-10-05
9161,ChdDSUhNMG9nS0VOV1lxTnVTb3VMMm93RRAB,76,Alex Chandy,6 reviews,5.0,4 months ago,"Best experience in Vietnam, Khang willing to go the extra mile ;)
- Kai Cenat",5,3,5,Dine in,,,2025-06-05,2025-10-05
9162,ChdDSUhNMG9nS0VMdXNoZDdBcmQ2ajJ3RRAB,76,Жамиля Муминова,1 review,5.0,4 months ago,Khang is a very good waiter. Very delicious meal🫶🏻,5,5,5,,,,2025-06-05,2025-10-05
9163,ChZDSUhNMG9nS0VMVEk5ZkRtazd2V1JBEAE,76,JONATHAN HUMBERTO FLORES VALDOVINOS,2 reviews,5.0,4 months ago,"Everything was good, good good, good service, you need to try! 😋 …",,5…,,,,,2025-06-05,2025-10-05
9164,ChZDSUhNMG9nS0VKeVJ2cFQ1d01iQVd3EAE,76,robert sdillos,1 review,5.0,4 months ago,"Perfect
Clean
Good food…",,,,,,,2025-06-05,2025-10-05
9165,ChdDSUhNMG9nS0VQbjg3LV9BMU5TTm5nRRAB,76,Pauli,3 reviews · 8 photos,5.0,4 months ago,"The food, drinks, and desserts were delicious. My husband and I were very pleased with the wonderful dinner and service. We really enjoyed everything.",,,,,,Russian,2025-06-05,2025-10-05
9166,ChZDSUhNMG9nS0VJTy1sYWZWODV2ZFJBEAE,76,Se Ba,1 review,5.0,4 months ago,"Very tasty! Like in Istanbul! Konefeh is a solid 5, hummus was incredible! Excellent service, waiters with English. I recommend this restaurant. Will definitely come back!",,,,,,Russian,2025-06-05,2025-10-05
9167,ChZDSUhNMG9nS0VJV24xc180aXZlOEdnEAE,76,aksh gandhi,8 reviews · 9 photos,5.0,4 months ago,Just had lentil soup. Extremely good.,,5…,,,,,2025-06-05,2025-10-05
9168,ChdDSUhNMG9nS0VPbUs1OWlONG95UXlBRRAB,76,Musab Al zadjlai,Local Guide · 14 reviews · 6 photos,5.0,4 months ago,One of the best halal restaurants in Vietnam. Delicious food and great prices.,,,,,,Arabic,2025-06-05,2025-10-05
9169,ChZDSUhNMG9nS0VMZlhxTDcyLVlmMUJnEAE,76,Ayesha Ahmed,4 reviews · 1 photo,5.0,4 months ago,Tasty and good price,,,,,,,2025-06-05,2025-10-05
9170,ChdDSUhNMG9nS0VPbXo5dk9YZ3JXODZ3RRAB,76,Anastasia S,11 reviews · 2 photos,1.0,4 months ago,"I ordered two lavash to go, and at home I found this stub
Upd. There is no piece of lavash here, it couldn't have evaporated in 5 hours",,,,,,Russian,2025-06-05,2025-10-05
9171,ChdDSUhNMG9nS0VPbks4cVBKaU1mUzdnRRAB,76,Олег Коробков,2 reviews,1.0,4 months ago,Terrible service,…,1,,,,Russian,2025-06-05,2025-10-05
9172,ChdDSUhNMG9nS0VQSGk4N0NrNVluYjRnRRAB,76,Nguyen Kim Trung,Local Guide · 12 reviews · 32 photos,4.0,4 months ago,"The restaurant is quite clean, the food is delicious, the price is reasonable, the restaurant layout is quite eye-catching, nice",,,,,,Vietnamese,2025-06-05,2025-10-05
9173,ChdDSUhNMG9nS0VKZlloTmpoNXJMN3d3RRAB,76,Salima Abdulhatova,Local Guide · 10 reviews · 15 photos,5.0,4 months ago,"Cool place, we ordered a set of kebabs for lunch. We were very full)) I recommend this good establishment to everyone. Sorry I didn't take a photo of the food.",5,5,5,,Lunch,Russian,2025-06-05,2025-10-05
9174,ChZDSUhNMG9nS0VMLWl0cUdsbDZ6dFJBEAE,76,Mott Key,Local Guide · 151 reviews · 246 photos,5.0,4 months ago,"Take out - grab delivery. Ordered Lamb Kebab Roll and it turned to be very balanced by taste and amount of ingredients. I liked that the meat was tender, not salty and too spicy, just done right. Maybe it is not too much as you might expect but it's enough to get full and not to overeat. Cannot say anything about the service and ambience inside as ordered through delivery service.",,5,,,,,2025-06-05,2025-10-05
9175,ChZDSUhNMG9nS0VJQ0FnTURva01iNWVREAE,76,Aidyn Tuktibay,1 review · 2 photos,3.0,5 months ago,"Not to say wow, but compared to what we ate here for 2 days, this is the best food so far. I recommend it for tourists visiting CIS countries",3,3,4,Dine in,Dinner,Russian,2025-05-05,2025-10-05
9176,ChZDSUhNMG9nS0VJQ0FnTUNvd3FpUERnEAE,76,Julie Bich Ngoc,6 reviews · 3 photos,5.0,5 months ago,Great vibe and delicious food . You should try chicken skewers and Turkish pizza here!,5,5,5,Dine in,Dinner,,2025-05-05,2025-10-05
9177,ChdDSUhNMG9nS0VJQ0FnTUNvOEsyRXN3RRAB,76,esmee gautam,Local Guide · 83 reviews · 35 photos,1.0,5 months ago,Ordered on grab and the portion for chicken kebab plater was small and the chicken kebab didn't taste like kebab.,,1,,,,,2025-05-05,2025-10-05
9178,ChZDSUhNMG9nS0VJQ0FnTURJLTg3T2RREAE,76,Abdul Hamid,Local Guide · 47 reviews · 13 photos,5.0,5 months ago,"Food is great, portions are good, and price is fair. The staff are super friendly and it’s an overall pleasant experience dining in. I also order delivery and the food comes tasty and hot. This is becoming a go-to spot.",5,5,5,Dine in,Lunch,,2025-05-05,2025-10-05
9179,ChdDSUhNMG9nS0VJQ0FnTURJbHRIUWhRRRAB,76,Nguyen Thao,2 reviews · 2 photos,5.0,5 months ago,Fine,5,5,5,,,Vietnamese,2025-05-05,2025-10-05
9180,ChZDSUhNMG9nS0VJQ0FnTURJbHVIdUdBEAE,76,Mar J.,2 reviews · 1 photo,5.0,5 months ago,Nice place,5,5,5,,,,2025-05-05,2025-10-05
9181,ChZDSUhNMG9nS0VJQ0FnTURJdElLMU5REAE,76,Hiểu Phan,2 reviews · 4 photos,5.0,5 months ago,"The food is delicious, clean, and I love the grilled lamb dish, which is super delicious and suits my taste. Service is very enthusiastic. Will definitely come back.",5,5,5,,,Vietnamese,2025-05-05,2025-10-05
9182,ChZDSUhNMG9nS0VJQ0FnTUNJejR1ZmFREAE,76,Khanh,4 reviews · 1 photo,5.0,5 months ago,"Friendly staff, delicious food, large portions.",5,5,5,Dine in,Lunch,Vietnamese,2025-05-05,2025-10-05
9183,ChZDSUhNMG9nS0VJQ0FnTUNJZzRHLVBBEAE,76,Caroline Pereira Volpini,10 reviews · 1 photo,5.0,6 months ago,Exceptional experience! Wonderful food and even better service. Thank you for that!!,5,5,5,,,Portuguese,2025-04-05,2025-10-05
9184,ChZDSUhNMG9nS0VJQ0FnTUNJcFpITFJBEAE,76,Yerassyl Aituarov,Local Guide · 35 reviews · 19 photos,5.0,6 months ago,Delicious doner. I got it with beef; it's got a lot of meat. I recommend it.👍,5,5,5,,,Russian,2025-04-05,2025-10-05
9185,ChZDSUhNMG9nS0VJQ0FnTUNJLXR2WUJBEAE,76,thuy huynh,5 reviews · 1 photo,5.0,6 months ago,"Delicious food, worth experiencing 🥰",5,5,5,,,Vietnamese,2025-04-05,2025-10-05
9186,ChdDSUhNMG9nS0VJQ0FnTUNJN0tTWnB3RRAB,76,Tấn Phước Nguyễn,2 reviews,5.0,6 months ago,"Delicious cakes, enthusiastic staff, cute owner",5,5,5,,,Vietnamese,2025-04-05,2025-10-05
9187,ChdDSUhNMG9nS0VJQ0FnTUNJcEpyTHRBRRAB,76,thuan dinh,2 reviews,5.0,6 months ago,"The food was delicious!
The service was lovely
Will come back and introduce to friends the unique Turkish dishes!",5,5,5,Dine in,Dinner,Vietnamese,2025-04-05,2025-10-05
9188,ChdDSUhNMG9nS0VJQ0FnTUNJeElQaTlRRRAB,76,Anh Phương Thảo Nguyễn,1 review,5.0,6 months ago,Delicious food. will come back,5,5,5,Dine in,Lunch,Vietnamese,2025-04-05,2025-10-05
9189,ChdDSUhNMG9nS0VJQ0FnTUNJaEx5RXpRRRAB,76,hien nguyen,1 review,5.0,6 months ago,Great .,,,5,,,Vietnamese,2025-04-05,2025-10-05
9190,ChZDSUhNMG9nS0VJQ0FnTUNJLUtPaE1nEAE,76,Ysa Nguyen,3 reviews,5.0,6 months ago,"The food here is delicious, the service is also ok.",,,,,,Vietnamese,2025-04-05,2025-10-05
9191,ChZDSUhNMG9nS0VJQ0FnTUNJLVBxN2NnEAE,76,Liên Nguyễn,1 review,5.0,6 months ago,"Very good, delicious cake, fresh, enthusiastic service, will come back.",5,5,5,,,Vietnamese,2025-04-05,2025-10-05
9192,ChZDSUhNMG9nS0VJQ0FnTUNJLU5qcmFREAE,76,Nhớ Nguyễn,5 reviews · 1 photo,5.0,6 months ago,Great,5,5,5,,,Vietnamese,2025-04-05,2025-10-05
9193,ChZDSUhNMG9nS0VJQ0FnTUNJLUppeExBEAE,76,Hong Cao Thi,1 review,5.0,6 months ago,Super delicious,5,5,5,Dine in,,Vietnamese,2025-04-05,2025-10-05
9194,ChZDSUhNMG9nS0VJQ0FnTUNJLUppUUNREAE,76,Ngọc Hoàng Lâm Đặng,10 reviews · 1 photo,5.0,6 months ago,"Delicious, Clean, Cool Food. We will support this restaurant again",5,5,5,,,Vietnamese,2025-04-05,2025-10-05
9195,ChZDSUhNMG9nS0VJQ0FnTUNJLUxEQU9REAE,76,Hoàng Anh Nguyễn,1 review,5.0,6 months ago,Love the food here,5,5,5,,,Vietnamese,2025-04-05,2025-10-05
9196,ChdDSUhNMG9nS0VJQ0FnTUR3bTZ6TTZBRRAB,76,Harrison Broom,Local Guide · 42 reviews · 5 photos,1.0,6 months ago,"The portion size is an absolute JOKE. Ordered a mixed grill which costs 400,000 dong in grab. What a complete rip off.",1,1,1,,,,2025-04-05,2025-10-05
9197,ChdDSUhNMG9nS0VJQ0FnTUR3b0tIdWlRRRAB,76,Daniel Gonsalves,Local Guide · 25 reviews · 5 photos,5.0,6 months ago,Shoutout Nni he delivered top service and was very welcoming. Food as really good and well prices would highly recommend!,5,5,5,,,,2025-04-05,2025-10-05
9198,ChZDSUhNMG9nS0VJQ0FnTUN3eTdhUVh3EAE,76,Eli,"Local Guide · 496 reviews · 2,549 photos",5.0,6 months ago,What are the best Turkish restaurants in Da Nang? Their prices great in food is extremely delicious. And also service and staff members are very attentive. Recommended make sure to try.Doner kebab while you are there.,5,5,5,Dine in,Lunch,,2025-04-05,2025-10-05
9199,ChZDSUhNMG9nS0VJQ0FnTUN3bWUtYldnEAE,76,Дмитрий Кустарников,Local Guide · 28 reviews · 45 photos,5.0,6 months ago,"We were passing by, decided to stop in, and weren't disappointed. It's a good cafe serving Turkish cuisine. The kebabs are delicious. The prices are reasonable. The staff is friendly and speaks good English.",5,5,5,Dine in,Dinner,Russian,2025-04-05,2025-10-05
9200,ChZDSUhNMG9nS0VJQ0FnTUN3OGVUMlp3EAE,76,Josh Bell,14 reviews · 2 photos,5.0,6 months ago,"Good quality portions, nice tasting meat and friendly staff. Will come again",5,5,,,,,2025-04-05,2025-10-05
9201,ChdDSUhNMG9nS0VJQ0FnTUN3dnFQeTZnRRAB,76,v c,Local Guide · 63 reviews · 52 photos,4.0,6 months ago,The food was nice enough - a bit bland. Good size portion and the restaurant feels clean.,4,4,4,,,,2025-04-05,2025-10-05
9202,ChdDSUhNMG9nS0VJQ0FnTUN3cE5laDhnRRAB,76,HoaPhuong 27,Local Guide · 55 reviews · 611 photos,4.0,6 months ago,"The food is not to my personal taste, the rest of the space is quite light, politely dressed, and clean",5,4,5,Dine in,Brunch,Vietnamese,2025-04-05,2025-10-05
9203,ChdDSUhNMG9nS0VJQ0FnTUN3cU5qc2p3RRAB,76,Rara Rizky,Local Guide · 20 reviews · 10 photos,5.0,6 months ago,"The food was good, i'll def come back here again 💃🏻",5,5,5,Dine in,Lunch,,2025-04-05,2025-10-05
9204,ChdDSUhNMG9nS0VJQ0FnTURROC1hM3VBRRAB,76,Quyền Đặng Ngọc,4 reviews,5.0,6 months ago,Delicious and clean food. Warm and cozy atmosphere. Worth the experience.,5,5,5,,,Vietnamese,2025-04-05,2025-10-05
9205,ChdDSUhNMG9nS0VJQ0FnTURRbGR2cWp3RRAB,76,Lan Hồ,2 reviews · 1 photo,5.0,6 months ago,Great experience.delicious food and very clean.I will be back!!,,,,,,Vietnamese,2025-04-05,2025-10-05
9206,Ci9DQUlRQUNvZENodHljRjlvT2pVMVpIQXhSSGMzYURGWVpHTlNka2hsVVRKbFEzYxAB,78,chandan bardhan,2 reviews,5.0,a day ago,"Lovely hospitality & quality of food
A must come for everyone
They have 11 branches all over Vietnam",5,5,5,,,,2025-10-04,2025-10-05
9207,Ci9DQUlRQUNvZENodHljRjlvT2xkMFJVaG9MVUk0UzIwNFEydHhXbmxPWlVGd1UzYxAB,78,Du Nguyen,,5.0,a day ago,Very good enthusiastic staff.,5,5,5,,Lunch,Vietnamese,2025-10-04,2025-10-05
9208,Ci9DQUlRQUNvZENodHljRjlvT21oUk4xOWpNbGwxWjFOSGFqZDVXVFZJVUVoVFUxRRAB,78,Phúc Văn Viết,5 reviews,5.0,a day ago,"The food is really delicious, the staff are supportive.",5,5,5,,,,2025-10-04,2025-10-05
9209,Ci9DQUlRQUNvZENodHljRjlvT2xrMlJuYzJWbmwxUzBSb2EzZzJVaTFhVlhSVGJuYxAB,78,hieu nguyen,,5.0,a day ago,"Good food , good mood",5,5,5,,Lunch,,2025-10-04,2025-10-05
9210,Ci9DQUlRQUNvZENodHljRjlvT201UVpuRmFhemt4WjNCaVVYVnRMVTFYVERWMFgwRRAB,78,Thanh Bui,3 reviews,5.0,a day ago,The food is delicious. Authentic Indian taste.,5,5,5,,,Vietnamese,2025-10-04,2025-10-05
